http://dbpedia.org/resource/Kevin-Prince_Boateng	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Tottenham_Hotspur_F.C.	 2007	 2009	 FALSE
http://dbpedia.org/resource/Kevin-Prince_Boateng	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Hertha_BSC_II	 2004	 2007	 FALSE
http://dbpedia.org/resource/Kevin-Prince_Boateng	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Portsmouth_F.C.	 2009	 2010	 FALSE
http://dbpedia.org/resource/Joe_Ledley	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Celtic_F.C.	 2010	 NOW	 FALSE
http://dbpedia.org/resource/Joe_Ledley	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Cardiff_City_F.C.	 2004	 2010	 FALSE
http://dbpedia.org/resource/Raul_Meireles	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Liverpool_F.C.	 2010	 2011	 FALSE
http://dbpedia.org/resource/Raul_Meireles	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Boavista_F.C.	 1999	 2001	 FALSE
http://dbpedia.org/resource/Raul_Meireles	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/C.D._Aves	 2001	 2003	 FALSE
http://dbpedia.org/resource/Raul_Meireles	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/F.C._Porto	 2004	 2010	 FALSE
http://dbpedia.org/resource/Raul_Meireles	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Chelsea_F.C.	 2011	 2012	 FALSE
http://dbpedia.org/resource/Raul_Meireles	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Portugal_national_football_team	 2004	 NOW	 FALSE
http://dbpedia.org/resource/Salomon_Kalou	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Côte_d'Ivoire_national_football_team	 2007	 NOW	 FALSE
http://dbpedia.org/resource/Salomon_Kalou	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/ASEC_Mimosas	 2002	 2003	 FALSE
http://dbpedia.org/resource/Salomon_Kalou	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/SBV_Excelsior	 2004	 2004	 FALSE
http://dbpedia.org/resource/Salomon_Kalou	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Feyenoord	 2003	 2006	 FALSE
http://dbpedia.org/resource/Salomon_Kalou	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Chelsea_F.C.	 2006	 2012	 FALSE
http://dbpedia.org/resource/Javier_Mascherano	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Liverpool_F.C.	 2007	 2010	 FALSE
http://dbpedia.org/resource/Javier_Mascherano	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Club_Atlético_River_Plate	 2003	 2005	 FALSE
http://dbpedia.org/resource/Javier_Mascherano	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/FC_Barcelona	 2010	 NOW	 FALSE
http://dbpedia.org/resource/Javier_Mascherano	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Argentina_national_football_team	 2003	 NOW	 FALSE
http://dbpedia.org/resource/Mido_(footballer)	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Celta_de_Vigo	 2003	 2003	 FALSE
http://dbpedia.org/resource/Mido_(footballer)	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Tottenham_Hotspur_F.C.	 2005	 2006	 FALSE
http://dbpedia.org/resource/Mido_(footballer)	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/K.A.A._Gent	 2000	 2001	 FALSE
http://dbpedia.org/resource/Mido_(footballer)	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Middlesbrough_F.C.	 2007	 2010	 FALSE
http://dbpedia.org/resource/Mido_(footballer)	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Wigan_Athletic_F.C.	 2009	 2009	 FALSE
http://dbpedia.org/resource/Mido_(footballer)	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/AFC_Ajax	 2001	 2003	 FALSE
http://dbpedia.org/resource/Mido_(footballer)	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Zamalek_SC	 0	 2000	 FALSE
http://dbpedia.org/resource/Mido_(footballer)	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Olympique_de_Marseille	 2003	 2004	 FALSE
http://dbpedia.org/resource/Mido_(footballer)	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Egypt_national_football_team	 2001	 2009	 FALSE
http://dbpedia.org/resource/Mido_(footballer)	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/A.S._Roma	 2004	 2006	 FALSE
http://dbpedia.org/resource/Nicklas_Bendtner	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Tårnby_Boldklub	 1992	 1998	 FALSE
http://dbpedia.org/resource/Nicklas_Bendtner	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Sunderland_A.F.C.	 2011	 2012	 FALSE
http://dbpedia.org/resource/Nicklas_Bendtner	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Arsenal_F.C.	 2005	 NOW	 FALSE
http://dbpedia.org/resource/Nicklas_Bendtner	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Birmingham_City_F.C.	 2006	 2007	 FALSE
http://dbpedia.org/resource/Nicklas_Bendtner	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Danish_Football_Association	 2004	 NOW	 FALSE
http://dbpedia.org/resource/Lukas_Podolski	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/Germany_national_football_team	 2004	 NOW	 FALSE
http://dbpedia.org/resource/Lukas_Podolski	 http://dbpedia.org/ontology/team	 http://dbpedia.org/resource/FC_Bayern_Munich	 2006	 2009	 FALSE
