http://dbpedia.org/resource/Francesco_Acerbi
[Start]/[End];2006[NA, NA, 1];2007[NA, NA, 1];2008[NA, NA, 1];2010[NA, NA, 1];2011[NA, NA, 1];
[Start]/[End];1942[NA, NA, 1];1947[NA, NA, 1];1950[NA, NA, 1];1950-12-01[end, activeyearsdate, 1];1950-12-01[end, term, 1];19521956[NA, NA, 1];1953[NA, NA, 1];1953-01-01[end, activeyearsdate, 1];1953-01-01[end, term, 1];1960[NA, NA, 1];1961-01-20[end, term, 1];1961-01-20[end, activeyearsdate, 1];1962[NA, NA, 1];19681972[NA, NA, 1];1969[NA, NA, 1];1973[NA, NA, 1];1974-08-09[end, term, 1];1974-08-09[end, activeyearsdate, 1];1994-04-22[end, date, 2];1994-04-22[end, dateof, 1];2013-01-10[NA, NA, 1];
1913-01-09[start, dateof, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];
1913-01-09[start, date, 2];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];
1942[NA, NA, 1];[1];[1];[1];[X];[X];[1];[1];[X];[X];[1];[X];[X];[1];[1];[1];[1];[X];[X];[X];[X];[1];
1942-01-01[start, serviceyear, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];
1947[NA, NA, 1];[X];[1];[1];[X];[X];[1];[1];[X];[X];[1];[X];[X];[1];[1];[1];[1];[X];[X];[X];[X];[1];
1947-01-03[start, activeyearsdate, 1];[X];[X];[X];[1];[X];[X];[X];[1];[X];[X];[X];[1];[X];[X];[X];[X];[X];[1];[X];[X];[X];
1947-01-03[start, term, 1];[X];[X];[X];[X];[1];[X];[X];[X];[1];[X];[1];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];
1950[NA, NA, 1];[X];[X];[1];[X];[X];[1];[1];[X];[X];[1];[X];[X];[1];[1];[1];[1];[X];[X];[X];[X];[1];
1950-12-04[start, term, 1];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[1];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];
1950-12-04[start, activeyearsdate, 1];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[1];[X];[X];[X];[X];[X];[1];[X];[X];[X];
19521956[NA, NA, 1];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];
1953[NA, NA, 1];[X];[X];[X];[X];[X];[1];[1];[X];[X];[1];[X];[X];[1];[1];[1];[1];[X];[X];[X];[X];[1];
1953-01-20[start, term, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];
1953-01-20[start, activeyearsdate, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[1];[X];[X];[X];
1960[NA, NA, 1];[X];[X];[X];[X];[X];[1];[X];[X];[X];[1];[X];[X];[1];[1];[1];[1];[X];[X];[X];[X];[1];
1962[NA, NA, 1];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[1];[1];[1];[1];[X];[X];[X];[X];[1];
19681972[NA, NA, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];
1969[NA, NA, 1];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[1];[1];[1];[X];[X];[X];[X];[1];
1969-01-20[start, term, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];
1969-01-20[start, activeyearsdate, 1];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];
1973[NA, NA, 1];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[1];[X];[1];[X];[X];[X];[X];[1];
2013-01-10[NA, NA, 1];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[X];[1];[X];[X];[X];[X];[X];[X];[1];
