http://dbpedia.org/resource/Bert_T._Combs,http://dbpedia.org/property/termStart,1967,
http://dbpedia.org/resource/William_O'Brien_(Minnesota),http://dbpedia.org/property/dateOfDeath,2007,
http://dbpedia.org/resource/Christy_Clark,http://dbpedia.org/property/termStart,2004,
http://dbpedia.org/resource/William_Hague,http://dbpedia.org/ontology/activeYearsStartDate,1995,
http://dbpedia.org/resource/Charles_W._Tobey,http://dbpedia.org/property/termEnd,1939,
http://dbpedia.org/resource/Keith_Carson,http://dbpedia.org/property/termStart,1993,
http://dbpedia.org/resource/Joel_Pritchard,http://dbpedia.org/ontology/activeYearsStartDate,1973,
http://dbpedia.org/resource/James_Robert_Dickson,http://dbpedia.org/property/years,2013,
http://dbpedia.org/resource/Foster_Furcolo,http://dbpedia.org/property/termStart,1957,
http://dbpedia.org/resource/James_Agnew,http://dbpedia.org/ontology/deathDate,1901,
http://dbpedia.org/resource/Bud_Fitch,http://dbpedia.org/property/termStart,2009,
http://dbpedia.org/resource/Gene_Fitzgerald,http://dbpedia.org/property/birthDate,1932,
http://dbpedia.org/resource/Maryanne_Trump_Barry,http://dbpedia.org/property/years,1983,
http://dbpedia.org/resource/James_Callaghan,http://dbpedia.org/ontology/deathDate,2005,
http://dbpedia.org/resource/Diego_C._Asencio,http://dbpedia.org/ontology/activeYearsEndDate,1980,
http://dbpedia.org/resource/Francis_E._Kelly,http://dbpedia.org/property/termStart,1937,
http://dbpedia.org/resource/Tony_Earl,http://dbpedia.org/ontology/birthDate,1936,
http://dbpedia.org/resource/William_Donald_Schaefer,http://dbpedia.org/property/termEnd,1971,
http://dbpedia.org/resource/James_R._Hindman,http://dbpedia.org/property/deathDate,1912,
http://dbpedia.org/resource/Kwamena_Bartels,http://dbpedia.org/property/years,2007,
http://dbpedia.org/resource/Hilda_Solis,http://dbpedia.org/ontology/activeYearsStartDate,2009,
http://dbpedia.org/resource/Tauese_Sunia,http://dbpedia.org/property/years,1993,
http://dbpedia.org/resource/Robert_D._Blue,http://dbpedia.org/ontology/activeYearsEndDate,1943,
http://dbpedia.org/resource/Bruce_Millan,http://dbpedia.org/ontology/activeYearsStartDate,1989,
http://dbpedia.org/resource/Bill_Richardson,http://dbpedia.org/property/years,1999,
http://dbpedia.org/resource/Alan_Johnson,http://dbpedia.org/property/years,2007,
http://dbpedia.org/resource/Brian_Sandoval,http://dbpedia.org/ontology/activeYearsEndDate,1998,
http://dbpedia.org/resource/Rahm_Emanuel,http://dbpedia.org/property/termEnd,2007,
http://dbpedia.org/resource/Samuel_S._Lewis,http://dbpedia.org/ontology/deathDate,1959,
http://dbpedia.org/resource/Michael_Portillo,http://dbpedia.org/ontology/activeYearsEndDate,1997,
http://dbpedia.org/resource/Robert_Mosbacher,http://dbpedia.org/ontology/activeYearsEndDate,1992,
http://dbpedia.org/resource/Margarett_Best,http://dbpedia.org/property/dateOfBirth,1958,
http://dbpedia.org/resource/Cheryl_Gillan,http://dbpedia.org/ontology/activeYearsStartDate,2005,
http://dbpedia.org/resource/Neil_Goldschmidt,http://dbpedia.org/property/years,1973,
http://dbpedia.org/resource/Ray_O'Connor,http://dbpedia.org/property/years,1982,
http://dbpedia.org/resource/Eugene_Louis_Dodaro,http://dbpedia.org/ontology/birthDate,1951,
http://dbpedia.org/resource/Alan_Milburn,http://dbpedia.org/ontology/activeYearsEndDate,2005,
http://dbpedia.org/resource/Harry_Holgate,http://dbpedia.org/property/years,1981,
http://dbpedia.org/resource/Gareth_Williams,_Baron_Williams_of_Mostyn,http://dbpedia.org/ontology/activeYearsStartDate,2003,
http://dbpedia.org/resource/Charmaine_Tavares,http://dbpedia.org/property/termEnd,2011,
http://dbpedia.org/resource/Lam_Woon-kwong,http://dbpedia.org/ontology/activeYearsEndDate,2002,
http://dbpedia.org/resource/Rita_Aragon,http://dbpedia.org/ontology/activeYearsStartDate,2011,
http://dbpedia.org/resource/James_Michael_Curley,http://dbpedia.org/property/termEnd,1937,
http://dbpedia.org/resource/Carty_Salmon,http://dbpedia.org/ontology/activeYearsEndDate,1910,
http://dbpedia.org/resource/Alex_Fergusson_(politician),http://dbpedia.org/property/years,2007,
http://dbpedia.org/resource/William_Louis_Day,http://dbpedia.org/property/termStart,1911,
http://dbpedia.org/resource/William_Nelson_Runyon,http://dbpedia.org/property/deathDate,1931,
http://dbpedia.org/resource/Benjamin_Tillman,http://dbpedia.org/property/deathDate,1918,
http://dbpedia.org/resource/Stavros_Dimas,http://dbpedia.org/property/years,2004,
http://dbpedia.org/resource/Kintzing_Prichette,http://dbpedia.org/property/years,2013,
http://dbpedia.org/resource/Lori_Swanson,http://dbpedia.org/ontology/birthDate,1966,
http://dbpedia.org/resource/Mark_DeSaulnier,http://dbpedia.org/property/termStart,2008,
http://dbpedia.org/resource/R._Venkataraman,http://dbpedia.org/ontology/activeYearsEndDate,1987,
http://dbpedia.org/resource/Robert_Philibosian,http://dbpedia.org/property/dateOfBirth,1940,
http://dbpedia.org/resource/Sten_Tolgfors,http://dbpedia.org/ontology/birthDate,1966,
http://dbpedia.org/resource/Alwyn_Bramley-Moore,http://dbpedia.org/ontology/serviceEndYear,1916,
http://dbpedia.org/resource/Chandranath_Singha,http://dbpedia.org/ontology/birthDate,1963,
http://dbpedia.org/resource/Mark_Dayton,http://dbpedia.org/property/years,2010,
http://dbpedia.org/resource/Philip_Ruddock,http://dbpedia.org/ontology/activeYearsStartDate,2003,
http://dbpedia.org/resource/Peter_Gross_(judge),http://dbpedia.org/ontology/birthDate,1952,
http://dbpedia.org/resource/A._I._Katsina-Alu,http://dbpedia.org/ontology/activeYearsEndDate,2011,
http://dbpedia.org/resource/John_Swainson,http://dbpedia.org/ontology/activeYearsStartDate,1961,
http://dbpedia.org/resource/Hugo_Black,http://dbpedia.org/property/years,1930,
http://dbpedia.org/resource/John_Waldron_(police_officer),http://dbpedia.org/property/deathDate,1975,
http://dbpedia.org/resource/H._R._Haldeman,http://dbpedia.org/ontology/birthDate,1926,
http://dbpedia.org/resource/Mahn_Ba_Khaing,http://dbpedia.org/ontology/deathDate,1947,
http://dbpedia.org/resource/Eric_Cantor,http://dbpedia.org/ontology/activeYearsEndDate,2001,
http://dbpedia.org/resource/Humphrey_Gibbs,http://dbpedia.org/ontology/activeYearsStartDate,1959,
http://dbpedia.org/resource/Evangelos_Venizelos,http://dbpedia.org/ontology/activeYearsStartDate,2000,
http://dbpedia.org/resource/Robert_Smith_Walker,http://dbpedia.org/ontology/birthDate,1942,
http://dbpedia.org/resource/Gerald_L._Baliles,http://dbpedia.org/property/termEnd,1990,
http://dbpedia.org/resource/Albert_Hawke,http://dbpedia.org/property/years,1939,
http://dbpedia.org/resource/James_L._Foster,http://dbpedia.org/property/termStart,1971,
http://dbpedia.org/resource/Ben_Barnes_(politician),http://dbpedia.org/property/termStart,1969,
http://dbpedia.org/resource/Jason_Hu,http://dbpedia.org/property/years,1997,
http://dbpedia.org/resource/Robert_L._Doughton,http://dbpedia.org/property/dateOfDeath,1954,
http://dbpedia.org/resource/Nicholas_Lyell,_Baron_Lyell_of_Markyate,http://dbpedia.org/ontology/activeYearsEndDate,1997,
http://dbpedia.org/resource/Aurelio_Caicedo_Ayerbe,http://dbpedia.org/ontology/activeYearsEndDate,1953,
http://dbpedia.org/resource/David_Ladd_(attorney),http://dbpedia.org/property/deathDate,1994,
http://dbpedia.org/resource/Hugh_Gallen,http://dbpedia.org/property/dateOfDeath,1982,
http://dbpedia.org/resource/Rowsch_Shaways,http://dbpedia.org/property/birthDate,1947,
http://dbpedia.org/resource/Peter_T._Fay,http://dbpedia.org/property/termStart,1970,
http://dbpedia.org/resource/Helen_Liddell,_Baroness_Liddell_of_Coatdyke,http://dbpedia.org/ontology/activeYearsEndDate,1997,
http://dbpedia.org/resource/Subrata_Mukherjee,http://dbpedia.org/property/termStart,2011,
http://dbpedia.org/resource/Raymond_J._Broderick,http://dbpedia.org/ontology/activeYearsEndDate,1984,
http://dbpedia.org/resource/Paul_Volcker,http://dbpedia.org/ontology/activeYearsStartDate,1975,
http://dbpedia.org/resource/Steve_Beshear,http://dbpedia.org/ontology/activeYearsStartDate,1980,
http://dbpedia.org/resource/Ben_Ramsey,http://dbpedia.org/property/termStart,1949,
http://dbpedia.org/resource/Arthur_Macalister,http://dbpedia.org/property/years,2013,
http://dbpedia.org/resource/Edward_Twining,_Baron_Twining,http://dbpedia.org/property/years,1946,
http://dbpedia.org/resource/Francisco_Luna_Kan,http://dbpedia.org/property/birthDate,1925,
http://dbpedia.org/resource/Nancy_Wyman,http://dbpedia.org/property/termEnd,2011,
http://dbpedia.org/resource/Freda_L._Wolfson,http://dbpedia.org/property/birthDate,1954,
http://dbpedia.org/resource/Dave_Broda,http://dbpedia.org/property/dateOfBirth,1944,
http://dbpedia.org/resource/Naoto_Kan,http://dbpedia.org/ontology/birthDate,1946,
http://dbpedia.org/resource/Tom_Daschle,http://dbpedia.org/property/years,1979,
http://dbpedia.org/resource/Charles_Ritchie_(diplomat),http://dbpedia.org/property/termEnd,1962,
