/en/stephen_ireland	 plays_for	 Manchester City F.C.	 2005	 2010
/en/stephen_ireland	 plays_for	 Aston Villa F.C.	 2010	 null
/en/stephen_ireland	 plays_for	 Newcastle United F.C.	 2011	 2011
/en/mamadou_sakho	 plays_for	 Paris Saint-Germain F.C.	 2007	 null
/en/mamadou_sakho	 plays_for	 France national football team	 2010	 null
/en/ashley_young	 plays_for	 Aston Villa F.C.	 2007	 2011
/en/ashley_young	 plays_for	 England national football team	 2007	 null
/en/ashley_young	 plays_for	 Manchester United F.C.	 2011	 null
/en/ashley_young	 plays_for	 Watford F.C.	 2003	 2007
/en/ben_may	 plays_for	 Scunthorpe United F.C.	 null	 null
/en/darren_fletcher	 plays_for	 Manchester United F.C.	 2002	 null
/en/darren_fletcher	 plays_for	 Scotland national football team	 2003	 2012
/en/darren_fletcher	 plays_for	 Scotland national under-21 football team	 2002	 2003
/en/darren_fletcher	 plays_for	 Scotland national under-20 football team	 2002	 2002
/en/tom_cleverley	 plays_for	 England national football team	 2011	 null
/en/tom_cleverley	 plays_for	 Manchester United F.C.	 2009	 null
/en/tom_cleverley	 plays_for	 Wigan Athletic F.C.	 2010	 2011
/en/tom_cleverley	 plays_for	 Leicester City F.C.	 2009	 2009
/en/tom_cleverley	 plays_for	 Watford F.C.	 2009	 2010
/en/michael_symes	 plays_for	 Shrewsbury Town F.C.	 2006	 2009
/en/michael_symes	 plays_for	 A.F.C. Bournemouth	 2010	 2011
/en/michael_symes	 plays_for	 Accrington Stanley F.C.	 2009	 2010
/en/michael_symes	 plays_for	 Leyton Orient F.C.	 2012	 null
/en/steven_caulker	 plays_for	 Tottenham Hotspur F.C.	 2009	 null
/en/steven_caulker	 plays_for	 Swansea City A.F.C.	 2011	 2012
/en/steven_caulker	 plays_for	 England national football team	 2012	 null
/en/steven_caulker	 plays_for	 Yeovil Town F.C.	 2009	 2010
/en/steven_caulker	 plays_for	 Bristol City F.C.	 2010	 2011
/en/freddy_adu	 plays_for	 AS Monaco FC	 null	 null
/en/freddy_adu	 plays_for	 Philadelphia Union	 2011	 2013
/en/danny_welbeck	 plays_for	 Manchester United F.C.	 2007	 null
/en/danny_welbeck	 plays_for	 England national football team	 2011	 null
/en/danny_welbeck	 plays_for	 Sunderland A.F.C.	 2010	 2011
/en/danny_welbeck	 plays_for	 Preston North End F.C.	 2010	 2010
/en/per_mertesacker	 plays_for	 SV Werder Bremen	 2006	 2011
/en/per_mertesacker	 plays_for	 Hannover 96	 2003	 2006
/en/per_mertesacker	 plays_for	 Germany national football team	 2004	 null
/en/per_mertesacker	 plays_for	 Arsenal F.C.	 2011	 null
/en/gary_cahill	 plays_for	 Bolton Wanderers F.C.	 2008	 2012
/en/gary_cahill	 plays_for	 England national football team	 2010	 null
/en/gary_cahill	 plays_for	 Chelsea F.C.	 2012	 null
