"http://dbpedia.org/resource/Richard_Holbrooke"	"spouse"	"http://dbpedia.org/resource/Kati_Marton"	"""\""1964"	"0"	"1999"	"1"
"http://dbpedia.org/resource/Boney_Kapoor"	"spouse"	"http://dbpedia.org/resource/Sridevi"	"""\""1988"	"""\""1996"	"2013"	"8"
"http://dbpedia.org/resource/Boney_Kapoor"	"spouse"	"http://dbpedia.org/resource/Sridevi"	"""\""1988"	"""\""1996"	"2012"	"5"
"http://dbpedia.org/resource/Boney_Kapoor"	"spouse"	"http://dbpedia.org/resource/Sridevi"	"""\""1988"	"""\""1996"	"1999"	"1"
"http://dbpedia.org/resource/Boney_Kapoor"	"spouse"	"http://dbpedia.org/resource/Sridevi"	"""\""1988"	"""\""1996"	"2000"	"1"
"http://dbpedia.org/resource/Dylan_Walsh"	"spouse"	"http://dbpedia.org/resource/Joanna_Going"	"""\""2004"	"""\""2010"	"2010"	"5"
"http://dbpedia.org/resource/Dylan_Walsh"	"spouse"	"http://dbpedia.org/resource/Melora_Walters"	"""\""1996"	"""\""2003"	"2003"	"5"
"http://dbpedia.org/resource/Marina_Vlady"	"spouse"	"http://dbpedia.org/resource/Vladimir_Vysotsky"	"""\""1963"	"""\""1966"	"1980"	"2"
"http://dbpedia.org/resource/Marina_Vlady"	"spouse"	"http://dbpedia.org/resource/Vladimir_Vysotsky"	"""\""1963"	"""\""1966"	"1969"	"4"
"http://dbpedia.org/resource/Marina_Vlady"	"spouse"	"http://dbpedia.org/resource/Robert_Hossein"	"""\""1955"	"""\""1959"	"1958"	"1"
"http://dbpedia.org/resource/Marina_Vlady"	"spouse"	"http://dbpedia.org/resource/Robert_Hossein"	"""\""1955"	"""\""1959"	"2010"	"1"
"http://dbpedia.org/resource/Debora_Caprioglio"	"spouse"	"http://dbpedia.org/resource/Klaus_Kinski"	"""\""1987"	"""\""1989"	"1996"	"2"
"http://dbpedia.org/resource/Debora_Caprioglio"	"spouse"	"http://dbpedia.org/resource/Klaus_Kinski"	"""\""1987"	"""\""1989"	"1991"	"1"
"http://dbpedia.org/resource/Debora_Caprioglio"	"spouse"	"http://dbpedia.org/resource/Klaus_Kinski"	"""\""1987"	"""\""1989"	"1968"	"2"
"http://dbpedia.org/resource/Debora_Caprioglio"	"spouse"	"http://dbpedia.org/resource/Klaus_Kinski"	"""\""1987"	"""\""1989"	"2003"	"1"
"http://dbpedia.org/resource/Debora_Caprioglio"	"spouse"	"http://dbpedia.org/resource/Klaus_Kinski"	"""\""1987"	"""\""1989"	"2011"	"2"
"http://dbpedia.org/resource/Debora_Caprioglio"	"spouse"	"http://dbpedia.org/resource/Klaus_Kinski"	"""\""1987"	"""\""1989"	"1988"	"5"
"http://dbpedia.org/resource/Rachel_Ticotin"	"spouse"	"http://dbpedia.org/resource/David_Caruso"	"""\""1984"	"""\""1987"	"2008"	"1"
"http://dbpedia.org/resource/Rachel_Ticotin"	"spouse"	"http://dbpedia.org/resource/Peter_Strauss"	"""\""1998"	"0"	"1998"	"6"
"http://dbpedia.org/resource/Rachel_Ticotin"	"spouse"	"http://dbpedia.org/resource/Peter_Strauss"	"""\""1998"	"0"	"2005"	"2"
"http://dbpedia.org/resource/Rachel_Ticotin"	"spouse"	"http://dbpedia.org/resource/Peter_Strauss"	"""\""1998"	"0"	"1989"	"2"
"http://dbpedia.org/resource/Richard_Belzer"	"spouse"	"http://dbpedia.org/resource/Harlee_McBride"	"""\""1966"	"0"	"1985"	"6"
"http://dbpedia.org/resource/Brigitte_Bardot"	"spouse"	"http://dbpedia.org/resource/Gunter_Sachs"	"""\""1959"	"""\""1962"	"1958"	"2"
"http://dbpedia.org/resource/Brigitte_Bardot"	"spouse"	"http://dbpedia.org/resource/Gunter_Sachs"	"""\""1959"	"""\""1962"	"2012"	"1"
"http://dbpedia.org/resource/Brigitte_Bardot"	"spouse"	"http://dbpedia.org/resource/Gunter_Sachs"	"""\""1959"	"""\""1962"	"2011"	"4"
"http://dbpedia.org/resource/Brigitte_Bardot"	"spouse"	"http://dbpedia.org/resource/Gunter_Sachs"	"""\""1959"	"""\""1962"	"2010"	"1"
"http://dbpedia.org/resource/Brigitte_Bardot"	"spouse"	"http://dbpedia.org/resource/Roger_Vadim"	"""\""1952"	"""\""1957"	"1958"	"8"
"http://dbpedia.org/resource/Brigitte_Bardot"	"spouse"	"http://dbpedia.org/resource/Roger_Vadim"	"""\""1952"	"""\""1957"	"1957"	"12"
"http://dbpedia.org/resource/Brigitte_Bardot"	"spouse"	"http://dbpedia.org/resource/Roger_Vadim"	"""\""1952"	"""\""1957"	"1956"	"11"
"http://dbpedia.org/resource/Brigitte_Bardot"	"spouse"	"http://dbpedia.org/resource/Roger_Vadim"	"""\""1952"	"""\""1957"	"2011"	"16"
"http://dbpedia.org/resource/Brigitte_Bardot"	"spouse"	"http://dbpedia.org/resource/Roger_Vadim"	"""\""1952"	"""\""1957"	"1952"	"6"
"http://dbpedia.org/resource/Brigitte_Bardot"	"spouse"	"http://dbpedia.org/resource/Roger_Vadim"	"""\""1952"	"""\""1957"	"1950"	"11"
"http://dbpedia.org/resource/Brigitte_Bardot"	"spouse"	"http://dbpedia.org/resource/Roger_Vadim"	"""\""1952"	"""\""1957"	"1961"	"2"
"http://dbpedia.org/resource/Don_Johnson"	"spouse"	"http://dbpedia.org/resource/Melanie_Griffith"	"""\""1968"	"0"	"2013"	"2"
"http://dbpedia.org/resource/Don_Johnson"	"spouse"	"http://dbpedia.org/resource/Melanie_Griffith"	"""\""1968"	"0"	"1957"	"1"
"http://dbpedia.org/resource/Don_Johnson"	"spouse"	"http://dbpedia.org/resource/Melanie_Griffith"	"""\""1968"	"0"	"1976"	"2"
"http://dbpedia.org/resource/Don_Johnson"	"spouse"	"http://dbpedia.org/resource/Melanie_Griffith"	"""\""1968"	"0"	"2011"	"1"
"http://dbpedia.org/resource/Christian_Campbell"	"spouse"	"http://dbpedia.org/resource/Erin_Matthews"	"""\""2001"	"""\""2003"	"2009"	"1"
"http://dbpedia.org/resource/Christian_Campbell"	"spouse"	"http://dbpedia.org/resource/Erin_Matthews"	"""\""2001"	"""\""2003"	"1972"	"1"
"http://dbpedia.org/resource/Christian_Campbell"	"spouse"	"http://dbpedia.org/resource/Erin_Matthews"	"""\""2001"	"""\""2003"	"1973"	"1"
"http://dbpedia.org/resource/Christian_Campbell"	"spouse"	"http://dbpedia.org/resource/America_Olivo"	"""\""2009"	"0"	"2013"	"3"
"http://dbpedia.org/resource/Linda_Lee_Cadwell"	"spouse"	"http://dbpedia.org/resource/Bruce_Lee"	"""\""1964"	"""\""1973"	"1945"	"1"
"http://dbpedia.org/resource/Linda_Lee_Cadwell"	"spouse"	"http://dbpedia.org/resource/Bruce_Lee"	"""\""1964"	"""\""1973"	"2007"	"2"
"http://dbpedia.org/resource/Linda_Lee_Cadwell"	"spouse"	"http://dbpedia.org/resource/Bruce_Lee"	"""\""1964"	"""\""1973"	"1991"	"1"
"http://dbpedia.org/resource/Christopher_Nicole"	"spouse"	"http://dbpedia.org/resource/Diana_Bachmann"	"""\""1951"	"0"	"1957"	"1"
"http://dbpedia.org/resource/Christopher_Nicole"	"spouse"	"http://dbpedia.org/resource/Diana_Bachmann"	"""\""1951"	"0"	"1930"	"1"
"http://dbpedia.org/resource/Ben_Kingsley"	"spouse"	"http://dbpedia.org/resource/Daniela_Lavender"	"""\""2003"	"""\""2005"	"2008"	"4"
"http://dbpedia.org/resource/Ben_Kingsley"	"spouse"	"http://dbpedia.org/resource/Daniela_Lavender"	"""\""2003"	"""\""2005"	"2007"	"1"
"http://dbpedia.org/resource/Ben_Kingsley"	"spouse"	"http://dbpedia.org/resource/Daniela_Lavender"	"""\""2003"	"""\""2005"	"2013"	"1"
"http://dbpedia.org/resource/Ben_Kingsley"	"spouse"	"http://dbpedia.org/resource/Daniela_Lavender"	"""\""2003"	"""\""2005"	"2011"	"10"
"http://dbpedia.org/resource/Ben_Kingsley"	"spouse"	"http://dbpedia.org/resource/Alison_Sutcliffe"	"""\""1978"	"0"	"2007"	"2"
